Cameron Goode,27,53,75,245,66,California,3,MIA,RE
Cameron Williams,21,73,78,334,66,Texas,0,PHI,LT
Carter Warren,26,67,77,323,66,Pittsburgh,2,,LT
Casey Washington,24,82,72,200,66,Illinois,1,ATL,WR
Charlie Kolar,26,88,78,250,66,Iowa State,3,BLT,TE
Chris Brooks,25,30,73,223,66,BYU,2,GB,HB
Chris Collier,32,35,71,210,66,Wagner College,1,LV,HB
Connor Heyward,26,83,72,230,66,Michigan St.,3,PIT,TE
Daijahn Anthony,24,33,72,205,66,Ole Miss,1,CIN,SS
Damarion Williams,27,37,70,180,66,Houston,3,SEA,CB
Dan Jackson,24,28,72,194,66,Georgia,0,DET,FS
Daniel Thomas,27,20,70,215,66,Auburn,5,JAX,SS
Darren Hall,25,30,72,190,66,San Diego St.,4,ARI,SS
Davis Allen,24,87,78,250,66,Clemson,2,LAR,TE
Dennis Houston,26,89,73,198,66,W. Illinois,3,TB,WR
Dillon Gabriel,24,5,72,205,66,Oregon,0,CLV,QB
Drew Lock,28,2,76,228,66,Missouri,6,SEA,QB
Dwight McGlothern,23,29,74,185,66,Arkansas,1,MIN,CB
Dymere Miller,24,35,71,181,66,Rutgers,0,,WR
Earnest Brown IV,26,51,77,300,66,Northwestern,4,DAL,DT
Eli Pancol,25,10,73,205,66,Duke,0,JAX,WR
Erick Hallett II,25,36,71,190,66,Pittsburgh,2,DET,FS
Esezi Otomewo,26,72,77,282,66,Minnesota,3,PIT,DT
Evan Hull,24,38,70,214,66,Northwestern,2,PIT,HB
Francisco Mauigoa,22,51,74,233,66,Miami,0,,MLB
Gage Larvadain,22,84,68,171,66,South Carolina,0,CLV,WR
Hendon Hooker,27,2,75,221,66,Tennessee,2,DET,QB
Hunter Nourzad,25,60,75,315,66,Penn State,1,KC,C
Isaac Ukwu,26,45,75,265,66,Ole Miss,1,DET,LE
Isaiah Dunn,26,47,72,193,66,Oregon State,4,GB,CB
Isaiah Thomas,26,51,77,266,66,Oklahoma,3,CIN,RE
J.J. Taylor,27,26,66,185,66,Arizona,5,HST,HB
Ja'Tyre Carter,26,65,75,311,66,Southern,3,CAR,LG
Jacolby George,22,80,71,174,66,Miami,0,CAR,WR
Jake Andrews,25,60,75,305,66,Troy,2,HST,C
Jalyn Armour-Davis,25,5,73,195,66,Alabama,3,BLT,CB
Jamal Hill,24,56,72,226,66,Oregon,1,HST,ROLB
Janarius Robinson,27,98,77,260,66,Florida State,4,KC,RE
Jarrick Bernard-Converse,25,29,73,197,66,LSU,2,,CB
Jashaun Corbin,25,30,72,221,66,Florida State,3,ATL,HB
Javontae Jean-Baptiste,25,90,77,260,66,Notre Dame,1,WAS,RE
Jaylen Key,25,43,74,210,66,Alabama,1,CIN,SS
JL Skinner,24,34,76,220,66,Boise State,2,DEN,SS
Joe Bachie,27,48,73,235,66,Michigan St.,5,IND,ROLB
John Bates,27,87,78,259,66,Boise State,4,WAS,TE
John Ridgeway III,26,95,77,321,66,Arkansas,3,NO,DT
Jon Gaines II,25,59,76,303,66,UCLA,2,ARI,C
Jonathan Harris,29,92,77,295,66,Lindenwood,6,MIN,DT
Jonathan Garvin,26,96,76,257,66,Miami,5,SF,LE
Josh Jobe,27,29,71,190,66,Alabama,3,SEA,CB
Josh Wallace,25,30,71,189,66,Michigan,1,LAR,CB
Juanyeh Thomas,25,2,75,217,66,Georgia Tech,3,DAL,SS
Kaden Prather,22,81,76,204,66,Maryland,0,BUF,WR
Kaevon Merriweather,25,26,72,207,66,Iowa,2,TB,SS
Kain Medrano,24,56,75,222,66,UCLA,0,WAS,ROLB
Keith Kirkwood,30,18,75,210,66,Temple,7,BLT,WR
Kevon Seymour,31,29,72,188,66,USC,8,WAS,CB
Kitan Crawford,23,36,71,202,66,Nevada,0,ARI,SS
Kyle McCord,22,19,75,220,66,Syracuse,0,PHI,QB
Kyonte Hamilton,22,58,75,305,66,Rutgers,0,HST,DT
Larry Borom,26,79,77,333,66,Missouri,4,MIA,RT
Lucas Niang,27,53,78,315,66,TCU,5,WAS,RT
Luke Newman,23,65,76,308,66,Michigan St.,0,CHI,LG
Luke Gifford,30,57,75,243,66,Nebraska,6,SF,ROLB
Luke Wypler,24,56,75,303,66,Ohio State,2,CLV,C
Malik Heath,25,18,74,215,66,Ole Miss,2,GB,WR
Marcellas Dial Jr,24,27,72,190,66,South Carolina,1,NE,CB
Marcus Mbow,22,71,76,302,66,Purdue,0,,RT
Mason Tipton,24,15,70,182,66,Yale,1,NO,WR
Max Scharping,29,64,78,325,66,N. Illinois,6,PIT,RG
McTelvin Agim,27,72,75,300,66,Arkansas,5,CIN,DT
Michael Deiter,28,60,78,315,66,Wisconsin,6,WAS,C
Mike Strachan,28,84,77,224,66,University of Charleston,4,WAS,WR
Morgan Cox,39,46,76,233,66,Tennessee,16,TEN,LS
Myles Price,23,31,69,178,66,Indiana,0,MIN,WR
Nahshon Wright,27,25,76,185,66,Oregon State,4,CHI,CB
Nathan Thomas,24,71,77,332,66,UL Lafayette,1,DAL,LT
Nick Gargiulo,25,66,77,310,66,South Carolina,1,DEN,RG
Nick Niemann,27,32,75,244,66,Iowa,4,HST,MLB
Noah Sewell,23,44,74,253,66,Oregon,2,CHI,MLB
Otis Reese IV,27,41,75,214,66,Ole Miss,2,TEN,ROLB
Patrick Johnson,26,48,74,248,66,Tulane,4,PHI,LE
Rayuan Lane III,22,25,71,201,66,Navy,0,JAX,FS
Rico Payton,25,36,71,182,66,Pittsburg St.,1,NO,CB
Robbie Ouzts,22,40,76,274,66,Alabama,0,SEA,FB
Ryan Miller,25,81,73,221,66,Furman,2,TB,WR
Sam Roberts,27,74,77,295,66,NW Missouri State,3,CAR,DT
Sam Webb,27,27,72,202,66,Missouri W State,3,LV,CB
Sanoussi Kane,23,21,71,207,66,Purdue,1,BLT,SS
Sataoa Laumea,24,63,76,311,66,Utah,1,SEA,LG
Sean Tucker,23,44,70,210,66,Syracuse,2,TB,HB
Sedrick Van Pran-Granger,23,62,76,310,66,Georgia,1,BUF,C
Segun Olubi,25,50,72,225,66,San Diego St.,3,IND,ROLB
Shane Zylstra,28,84,77,215,66,Minnesota State,4,DET,TE
Shemar James,21,50,74,222,66,Florida,0,DAL,ROLB
Siran Neal,31,33,72,206,66,Jacksonville State,7,SF,CB
Sua Opeta,29,76,76,305,66,Weber State,6,TB,LG
Tanner Hudson,30,87,77,239,66,Southern Arkansas,7,CIN,TE
Taylor Heinicke,32,4,73,210,66,Old Dominion,10,LAC,QB
Tejhaun Palmer,25,83,74,210,66,UAB,1,ARI,WR
Thomas Incoom,26,48,74,265,66,Central Michigan,2,CAR,RE
Trevor Keegan,25,77,78,305,66,Michigan,1,PHI,LG
Tyler Ott,33,69,75,253,66,Harvard,10,WAS,LS
Tyrion Ingram-Dawkins,22,90,77,276,66,Georgia,0,MIN,DT
Warren Brinson,23,91,77,315,66,Georgia,0,GB,DT
Xavier Weaver,24,89,72,180,66,Colorado,1,ARI,WR
Zayne Anderson,28,39,74,206,66,BYU,4,GB,FS
Ajani Cornelius,23,69,77,312,65,Oregon,0,DAL,RT
Andre Carter II,25,99,78,256,65,Army,2,LV,RE
Art Green,25,35,73,198,65,Houston,2,,CB
Asim Richards,24,76,76,307,65,North Carolina,2,DAL,LT
Austin Brinkman,23,40,75,242,65,West Virginia,0,HST,LS
Blake Freeland,24,73,80,302,65,BYU,2,IND,LT
Bo Melton,26,16,71,189,65,Rutgers,3,GB,CB
Brandon Codrington,24,29,68,176,65,NC Central,1,BUF,CB
Brandon Johnson,27,11,74,195,65,UCF,3,PIT,WR
Branson Taylor,23,71,78,275,65,Pittsburgh,0,LAC,LG
Britain Covey,28,10,68,173,65,Utah,3,LAR,WR
Brodric Martin,26,99,77,330,65,W. Kentucky,2,DET,DT
Bryce Oliver,25,80,73,214,65,Youngstown St.,1,TEN,WR
Cameron Latu,25,49,77,244,65,Alabama,2,PHI,TE
Charles Woods,25,21,71,185,65,SMU,1,LAR,CB
Charlie Woerner,27,89,77,241,65,Georgia,5,ATL,TE
Chase Lucas,28,26,72,176,65,Arizona St.,3,SF,CB
Chase Lundt,23,77,80,303,65,Connecticut,0,BUF,RT
Chigozie Anusiem,24,35,73,200,65,Colorado St.,1,CLV,CB
Chris Board,30,49,74,239,65,North Dakota St.,7,,ROLB
Christian Braswell,25,21,70,181,65,Rutgers,2,JAX,CB
Dalton Tucker,25,68,78,307,65,Marshall,1,IND,RG
Danny Pinter,29,63,76,306,65,Ball State,5,IND,C
Dareke Young,26,83,74,224,65,Lenoir-Rhyne University,3,SEA,WR
David Sills V,29,87,75,211,65,West Virginia,7,ATL,WR
Davis Mills,26,10,76,225,65,Stanford,4,HST,QB
Dee Williams,25,33,70,190,65,Tennessee,1,,CB
Del'Shawn Phillips,28,53,74,230,65,Illinois,6,LAC,LOLB
Delarrin Turner-Yell,25,32,71,200,65,Oklahoma,3,DEN,FS
Demani Richardson,24,36,73,214,65,Texas AM,1,CAR,SS
DeMarvin Leal,25,98,76,290,65,Texas AM,3,PIT,DT
Demontrey Jacobs,26,75,78,315,65,USF,2,NE,RT
Deon Bush,32,26,72,200,65,Miami,9,KC,SS
Devon Key,27,26,72,208,65,W. Kentucky,4,DEN,FS
Dez Fitzpatrick,27,87,74,208,65,Louisville,4,LAC,WR
DJ Ivey,25,38,73,189,65,Miami,2,CIN,CB
Drake Thomas,25,42,71,228,65,N.C. State,2,SEA,ROLB
Drew Ogletree,27,85,77,260,65,Youngstown St.,3,IND,TE
Drew Kendall,23,66,76,308,65,Boston College,0,PHI,C
Dylan Laube,25,23,70,208,65,New Hampshire,1,LV,HB
Dyontae Johnson,24,54,74,230,65,Toledo,2,,ROLB
Eli Ricks,23,23,74,188,65,Alabama,2,PHI,CB
Elijah Cooks,26,86,75,215,65,San Jose St.,2,PHI,WR
Elijah Garcia,26,90,77,302,65,Rice,3,,DT
Elijah Higgins,24,84,75,235,65,Stanford,2,ARI,TE
Emanuel Wilson,26,31,71,226,65,Fort Valley State,2,GB,HB
Eric Johnson II,27,98,76,320,65,Missouri State,3,IND,DT
Eric Watts,24,58,78,274,65,Connecticut,1,,LE
Erik Ezukanma,25,84,74,206,65,Texas Tech,3,MIA,WR
Gregory Junior,26,38,72,190,65,Ouachita Baptist,3,GB,CB
Hayden Conner,23,58,78,322,65,Texas,0,ARI,LG
Hunter Wohler,22,30,74,213,65,Wisconsin,0,IND,FS
Isaiah Bolden,25,29,74,205,65,Jackson St.,2,NE,CB
Isaiahh Loudermilk,27,92,79,293,65,Wisconsin,4,PIT,DT
Ja'Quinden Jackson,23,38,74,236,65,Arkansas,0,JAX,HB
Jacob Monk,24,62,75,308,65,Duke,1,GB,C
Jaheim Bell,24,88,74,241,65,Florida State,1,NE,TE
Jake Kubas,25,63,76,308,65,North Dakota St.,1,,RG
Jalen Milroe,22,6,74,216,65,Alabama,0,SEA,QB
Jalen Graham,24,41,75,220,65,Purdue,2,SF,LOLB
James Mitchell,26,85,75,255,65,Virginia Tech,3,CAR,TE
Jaret Patterson,25,34,68,195,65,Buffalo,4,LAC,HB
Jay Toia,22,93,75,341,65,UCLA,0,DAL,DT
Jerrick Reed II,25,32,70,196,65,New Mexico,2,SEA,SS
Jordan McFadden,25,74,74,303,65,Clemson,2,CHI,RG
Jordan Jackson,27,94,76,294,65,Air Force,3,DEN,DT
Josh Blackwell,26,39,71,180,65,Duke,3,CHI,CB
Josiah Deguara,28,47,74,238,65,Cincinnati,5,ARI,TE
Julian Ashby,23,47,73,231,65,Vanderbilt,0,NE,LS
Julius Chestnut,24,36,71,228,65,Sacred Heart,3,TEN,HB
Kalen King,22,34,71,191,65,Penn State,1,GB,CB
Kalia Davis,26,93,74,310,65,UCF,3,SF,DT
Keith Taylor,26,39,75,195,65,Washington,4,ATL,CB
Kendall Milton,23,36,73,230,65,Georgia,1,CIN,HB
Kingsley Jonathan,27,57,76,260,65,Syracuse,3,,LE
KJ Henry,26,52,76,255,65,Clemson,2,CLV,RE
Ko Kieft,27,41,77,265,65,Minnesota,3,TB,TE
Kobe Hudson,23,86,73,193,65,UCF,0,CAR,WR
Kobee Minor,23,19,71,188,65,Memphis,0,NE,CB
KT Leveston,25,70,76,337,65,Kansas State,1,LAR,RG
Lawrence Cager,28,89,77,220,65,Georgia,5,WAS,TE
Leonard Taylor III,23,96,76,303,65,Miami,1,,DT
Malik Taylor,29,86,75,220,65,Ferris State,5,DET,WR
Malik Willis,26,2,73,219,65,Liberty,3,GB,QB
Markees Watts,25,58,73,240,65,Charlotte,2,TB,RE
Matt Dickerson,29,98,77,292,65,UCLA,7,MIA,DT
Maxen Hook,24,37,73,201,65,Toledo,0,PHI,SS
Michael Jerrell,26,65,77,294,65,Findlay,1,SEA,LT
Michael Barrett,25,43,72,232,65,Michigan,1,LV,MLB
Mike White,30,14,77,218,65,W. Kentucky,8,BUF,QB
Mike Greene,26,91,75,293,65,J. Madison,3,TB,DT
Myles Adams,27,66,74,290,65,Rice,5,DET,DT
Myles Hinton,23,78,79,325,65,Michigan,0,PHI,RT
Myles Cole,25,59,78,280,65,Texas Tech,1,JAX,LE
Naquan Jones,27,96,75,313,65,Michigan St.,4,LAC,DT
Nephi Sewell,26,45,72,228,65,Utah,3,NO,ROLB
Rejzohn Wright,24,25,74,193,65,Oregon State,2,NO,CB
Riley Leonard,22,15,76,216,65,Notre Dame,0,IND,QB
Ryan Neuzil,28,64,75,301,65,Appalach. St.,4,ATL,C
Sam Howell,24,8,73,220,65,North Carolina,3,MIN,QB
Taki Taimani,25,94,74,325,65,Oregon,1,MIN,DT
Tariq Castro-Fields,26,46,73,197,65,Penn State,3,PHI,CB
Tatum Bethune,24,48,72,227,65,Florida State,1,SF,MLB
Thomas Fidone II,22,86,77,243,65,Nebraska,0,,TE
Timmy Horne,27,94,76,323,65,Kansas State,3,TEN,DT
Titus Leo,26,90,75,245,65,Wagner College,2,TEN,RE
Tommy Akingbesote,22,92,76,306,65,Maryland,0,DAL,DT
Travis Bell,26,95,72,310,65,Kennesaw State University,2,MIN,DT
Truman Jones,25,54,75,250,65,Harvard,2,NE,RE
Ty'Ron Hopper,24,59,74,228,65,Missouri,1,GB,MLB
Tycen Anderson,26,26,74,209,65,Toledo,3,CIN,FS
Tyler Owens,24,40,74,213,65,Texas Tech,1,WAS,SS
Tyrek Funderburk,24,24,71,186,65,Appalach. St.,1,TB,CB
Tyreke Smith,25,59,75,255,65,Ohio State,3,SEA,LE
Tyrell Shavers,26,80,76,211,65,San Diego St.,2,BUF,WR
Tyrese Robinson,26,55,75,319,65,Oklahoma,2,NE,LG
Vederian Lowe,26,59,78,320,65,Illinois,3,NE,LT
Warren McClendon Jr,24,71,76,317,65,Georgia,2,LAR,RT
Will Mallory,26,86,76,239,65,Miami,2,IND,TE
Will Clapp,28,76,77,311,65,LSU,7,NO,C
Zach Carter,26,93,76,290,65,Florida,3,LV,DT
Zaire Barnes,25,53,73,232,65,W. Michigan,2,,ROLB
Zeek Biggers,21,93,78,321,65,Georgia Tech,0,MIA,DT
Zemaiah Vaughn,23,34,75,186,65,Utah,0,MIN,CB
Zion Logue,24,93,77,295,65,Georgia,1,BUF,DT
Adetomiwa Adebawore,24,95,74,282,64,Northwestern,2,IND,DT
Adin Huntington,23,66,73,281,64,Tulane,0,CLV,LE
Alex Palczewski,26,63,78,314,64,Illinois,2,DEN,RT
Alex Bachman,29,81,71,190,64,Wake Forest,5,LV,WR
Allan George,26,38,71,191,64,Vanderbilt,3,WAS,CB
Amari Burney,25,58,74,228,64,Florida,2,TEN,MLB
Andrew Rupcich,26,76,78,318,64,Culver-Stockton,3,TEN,RG
Austin Schlottmann,29,65,78,300,64,TCU,7,,C
Bailey Zappe,26,14,73,220,64,W. Kentucky,3,KC,QB
Bill Murray,28,60,76,307,64,William  Mary,2,CHI,LG
Blake Hance,29,73,77,310,64,Northwestern,5,TEN,RG
Brenden Bates,25,82,76,255,64,Kentucky,1,CLV,TE
Brevyn Spann-Ford,25,89,79,260,64,Minnesota,1,DAL,TE
C.J. Hanson,24,61,77,300,64,Holy Cross,1,KC,RG
Caleb Murphy,25,50,75,254,64,Ferris State,2,LAC,LE
Calvin Anderson,29,67,77,300,64,Texas,6,PIT,RT
Cam Lampkin,24,33,70,176,64,Wash. St.,1,LAR,CB
Cam Jones,25,44,74,227,64,Indiana,2,KC,LOLB
Carson Bruener,24,44,73,227,64,Washington,0,PIT,ROLB
Casey Rogers,26,71,76,305,64,Oregon,1,BUF,DT
Chandler Zavala,26,62,75,322,64,N.C. State,2,CAR,RG
Chazz Surratt,28,46,74,233,64,North Carolina,4,SF,LOLB
Chris Williams,27,91,74,302,64,Wagner College,4,CHI,DT
Cole Turner,25,88,78,240,64,Nevada,3,WAS,TE
Curtis Jacobs,23,57,74,241,64,Penn State,1,TEN,ROLB
D'Marco Jackson,27,52,73,233,64,Appalach. St.,3,NO,MLB
D.J. Montgomery,28,2,73,201,64,Austin Peay,5,IND,WR
Darian Kinnard,25,72,77,322,64,Kentucky,3,PHI,RT
Darius Muasau,24,53,73,230,64,UCLA,1,,MLB
Dennis Daley,29,78,78,325,64,South Carolina,6,JAX,LT
Donovan Jennings,25,67,76,323,64,USF,1,GB,RG
Dylan McMahon,24,63,76,305,64,N.C. State,1,LAR,C
Elias Neal,23,58,72,227,64,Marshall,1,LAR,ROLB
Eric Gregory,24,94,75,319,64,Arkansas,0,CIN,DT
Fabien Lovett Sr,25,96,75,316,64,Florida State,1,KC,DT
Gabe Jeudy-Lally,24,32,73,189,64,Tennessee,1,TEN,CB
Garrett Dellinger,23,74,77,320,64,LSU,0,BLT,RG
Gary Brightwell,27,32,73,218,64,Arizona,4,CIN,HB
Gavin Bartholomew,22,86,77,246,64,Pittsburgh,0,MIN,TE
George Holani,25,36,70,208,64,Boise State,1,SEA,HB
Hunter Long,27,84,77,253,64,Boston College,4,JAX,TE
Irvin Charles,28,19,76,219,64,IUP,3,,WR
Isaiah Land,25,55,76,236,64,Florida AM,2,IND,LE
J.J. Roberts,23,36,71,192,64,Marshall,0,TB,FS
Jack Heflin,27,93,75,304,64,Iowa,4,LAR,DT
Jacoby Windmon,24,41,73,250,64,Michigan St.,1,CAR,MLB
Jalen McLeod,23,53,74,241,64,Auburn,0,JAX,MLB
Joe Giles-Harris,28,53,74,234,64,Duke,6,CIN,ROLB
Joey Blount,26,32,73,201,64,Virginia,3,ARI,SS
Jon Rhattigan,26,49,72,236,64,Army,4,CAR,ROLB
Josh Thompson,26,45,72,194,64,Texas,3,ATL,SS
Joshua Ezeudu,25,75,76,308,64,North Carolina,3,,LT
Josiah Ezirim,24,72,78,329,64,E. Kentucky,1,NO,RT
Julius Wood,24,24,73,193,64,East Carolina,1,TEN,SS
Junior Bergen,22,86,70,184,64,Montana,0,SF,WR
Justin Shorter,25,88,76,223,64,Florida,2,LV,TE
Justin Dedich,25,67,74,300,64,USC,1,LAR,LG
Kaimon Rucker,23,56,73,255,64,North Carolina,0,BLT,RE
Keidron Smith,25,43,74,210,64,Kentucky,2,DEN,SS
Kendall Williamson,25,40,73,203,64,Stanford,2,LAC,FS
Kenny Yeboah,26,88,75,250,64,Ole Miss,4,DET,TE
Kenny McIntosh,25,25,72,210,64,Georgia,2,SEA,HB
Khalil Dorsey,27,30,69,170,64,N. Arizona,5,DET,CB
Kobe King,22,41,73,243,64,Penn State,0,MIN,MLB
LaCale London,28,94,75,297,64,W. Illinois,5,ATL,DT
LaDarius Henderson,23,73,76,309,64,Michigan,1,HST,RG
Liam McCullough,28,49,74,247,64,Ohio State,4,ATL,LS
Loren Strickland,25,24,69,202,64,Ball State,1,DET,SS
Lucas Krull,27,85,78,253,64,Pittsburgh,2,DEN,TE
Luke Haggard,25,72,78,305,64,Indiana,2,TB,RG
Luke Lachey,24,42,78,250,64,Iowa,0,HST,TE
Luke Farrell,27,89,77,250,64,Ohio State,4,SF,TE
Marcus Bryant,23,52,79,317,64,Missouri,0,NE,LT
Mario Goodrich,25,46,72,191,64,Clemson,2,DEN,CB
Mark Robinson,26,93,71,235,64,Ole Miss,3,PIT,MLB
Marquise Robinson,23,28,72,192,64,Arkansas,0,BLT,CB
Matt Waletzko,25,79,80,305,64,North Dakota,3,DAL,RT
Mike Brown,26,44,73,222,64,Miami Univ.,3,TEN,FS
Mike Caliendo,27,66,76,301,64,W. Michigan,3,KC,LG
Mitchell Tinsley,25,82,73,205,64,Penn State,2,CIN,WR
Mitchell Trubisky,31,11,74,220,64,North Carolina,8,BUF,QB
Nikko Reed,22,46,69,183,64,Oregon,0,LAC,CB
Ochaun Mathis,26,45,76,247,64,Nebraska,2,PHI,LOLB
Patrick McMorris,23,32,72,210,64,California,1,MIA,SS
Pokey Wilson,26,81,72,181,64,Florida State,2,,WR
Quindell Johnson,25,35,72,206,64,Memphis,2,PIT,FS
Quinton Bell,29,56,76,253,64,P. View AM,7,MIA,RE
Rashad Wisdom,24,38,69,203,64,UTSA,1,TB,SS
Seth McLaughlin,24,68,76,304,64,Ohio State,0,CIN,C
Sidy Sow,27,62,77,326,64,Eastern Michigan,2,NE,LG
Skylar Thompson,28,17,74,219,64,Kansas State,3,PIT,QB
Spencer Anderson,25,74,77,305,64,Maryland,2,PIT,LG
Tanner McLachlan,26,84,77,244,64,Arizona,1,CIN,TE
Tim Jones,27,14,73,200,64,Southern Miss,4,MIN,WR
Tomon Fox,27,45,75,260,64,North Carolina,3,,RE
Travis Glover,25,79,78,317,64,Georgia State,1,GB,RT
Trevor Nowaske,26,53,75,235,64,Saginaw Valley,2,DET,LOLB
Tyler Cooper,24,60,77,302,64,Minnesota,0,GB,LG
Will Howard,23,18,76,236,64,Ohio State,0,PIT,QB
Aaron Smith,23,48,74,230,63,S.C. State,0,,MLB
AJ Finley,23,30,72,188,63,Ole Miss,2,SEA,SS
Andre Jones Jr,26,50,77,258,63,UL Lafayette,2,WAS,LE
Andrew Stueber,26,73,78,312,63,Michigan,3,CIN,RT
Arron Mosby,26,53,76,245,63,Fresno State,3,GB,RE
Austin Trammell,27,81,70,185,63,Rice,4,JAX,WR
Baylon Spector,26,54,72,233,63,Clemson,3,BUF,LOLB
Beau Brade,23,25,72,203,63,Maryland,1,BLT,FS
Ben Brown,27,77,77,312,63,Ole Miss,4,NE,C
Bobby Hart,31,51,77,310,63,Florida State,10,WAS,RT
Brayden Willis,25,9,76,240,63,Oklahoma,2,SF,TE
Cal Adomitis,27,48,74,238,63,Pittsburgh,3,CIN,LS
Cam Camper,24,17,75,198,63,Boise State,0,JAX,WR
Cam Riley,23,42,76,228,63,Florida State,0,NE,ROLB
Cameron McGrone,25,59,73,236,63,Michigan,4,IND,MLB
Carlos Washington Jr,26,26,71,210,63,SE Louisiana,2,ATL,HB
Case Keenum,37,11,73,206,63,Houston,13,CHI,QB
Charlie Heck,28,77,80,311,63,North Carolina,5,TB,LT
Christopher Hinton,24,98,76,310,63,Michigan,3,LAC,DT
Claudin Cherelus,26,53,74,230,63,Alcorn St.,2,CAR,MLB
Clay Webb,25,64,76,312,63,Jacksonville State,0,DEN,LG
Colby Sorsdal,25,75,78,304,63,William  Mary,2,DET,RT
Connor Colby,22,75,78,309,63,Iowa,0,SF,LG
Corey Levin,31,62,76,307,63,Tenn-Chat,7,TEN,C
Corey Thornton,24,31,73,193,63,Louisville,0,CAR,CB
D'Angelo Ross,28,37,69,190,63,New Mexico,4,HST,CB
D'Shawn Jamison,26,17,69,186,63,Texas,2,PIT,CB
Desjuan Johnson,25,94,74,285,63,Toledo,2,LAR,DT
Devin Harper,27,40,72,234,63,Oklahoma St.,3,PIT,ROLB
Elijah Campbell,30,22,71,195,63,Northern Iowa,7,MIA,FS
Emani Bailey,23,39,68,206,63,TCU,1,CAR,HB
Ethan Downs,22,96,76,269,63,Oklahoma,0,JAX,RE
Eugene Asante,25,51,73,219,63,Auburn,0,MIA,MLB
Frank Crum,25,73,80,315,63,Wyoming,1,DEN,LT
Garmon Randolph,24,97,78,265,63,Vanderbilt,0,LAC,RE
Grant Stuard,26,15,71,230,63,Houston,4,DET,MLB
Grayson Murphy,24,42,74,260,63,UCLA,1,MIA,RE
Hakeem Adeniji,27,75,76,315,63,Kansas,5,DAL,RT
Jack Stoll,27,88,76,247,63,Nebraska,4,NO,TE
Jack Nelson,23,69,79,318,63,Wisconsin,0,ATL,LT
Jah Joyner,24,59,76,262,63,Minnesota,0,LV,LE
Jahmal Banks,23,86,75,218,63,Nebraska,0,BLT,WR
Jake Briningstool,22,88,78,241,63,Clemson,0,KC,TE
Jake Hansen,27,35,73,235,63,Illinois,3,HST,MLB
Jake Curhan,27,64,78,316,63,California,4,ARI,LG
Jake Haener,26,3,73,200,63,Fresno State,2,NO,QB
Jamarco Jones,29,72,76,293,63,Ohio State,7,DET,LT
James Hudson III,26,55,77,313,63,Cincinnati,4,,LT
Jamon Dumas-Johnson,23,48,73,238,63,Kentucky,0,GB,LOLB
Javion Cohen,23,67,76,322,63,Miami,1,CLV,LG
Jaylen Harrell,23,92,76,247,63,Michigan,1,TEN,LE
John Humphrey,23,39,74,193,63,USC,0,LV,CB
John FitzPatrick,25,86,79,250,63,Georgia,3,GB,TE
John Stephens Jr,25,49,78,221,63,UL Lafayette,3,DAL,TE
John Williams,23,73,76,322,63,Cincinnati,0,GB,LG
Jonah Monheim,23,60,76,303,63,USC,0,JAX,C
Jonathan Ford,26,64,77,338,63,Miami,3,CHI,DT
Josh Woods,29,42,73,230,63,Maryland,7,ATL,ROLB
Julian Hill,25,89,76,251,63,Campbell Univ.,2,MIA,TE
Kameron Johnson,23,19,70,184,63,Barton,1,TB,WR
Kayode Awosika,26,74,77,315,63,Buffalo,4,DET,RG
Kendell Brooks,25,33,72,206,63,Michigan St.,2,TEN,FS
Kendric Pryor,27,19,71,189,63,Wisconsin,3,CIN,WR
Kevin Austin Jr,25,81,74,200,63,Notre Dame,3,NO,WR
Kristian Welch,27,54,75,242,63,Iowa,5,GB,MLB
Levelle Bailey,24,56,74,225,63,Fresno State,1,DEN,ROLB
Luke Kandra,24,67,77,320,63,Cincinnati,0,CAR,RG
Major Burns,23,35,74,207,63,LSU,0,CHI,SS
Malik Herring,26,94,75,275,63,Georgia,4,KC,RE
Malik Hamm,25,59,75,250,63,Lafayette,2,BLT,LE
Marquis Hayes,26,77,77,318,63,Oklahoma,3,,RG
Mason Richman,23,78,77,307,63,Iowa,0,SEA,RT
Matt Jones,24,42,74,236,63,Baylor,0,LV,ROLB
Michael Bandy,27,83,70,190,63,San Diego,4,DEN,WR
Michael Niese,27,62,75,295,63,Temple,2,DET,RG
Moliki Matavao,22,80,78,260,63,UCLA,0,NO,TE
Myles Purchase,22,49,69,203,63,Iowa State,0,LAC,CB
Nate Valcarcel,23,43,72,194,63,N. Illinois,0,LAR,FS
Natrone Brooks,25,35,70,175,63,Southern Miss,2,ATL,CB
Nick Saldiveri,25,64,78,316,63,Old Dominion,2,NO,RG
Nick Zakelj,26,63,78,316,63,Fordham,3,SF,RG
Nick Broeker,24,61,76,305,63,Ole Miss,2,PIT,LG
Pat O'Connor,31,95,76,300,63,Eastern Michigan,8,DET,LE
Payne Durham,25,87,78,253,63,Purdue,2,TB,TE
Quinn Ewers,22,14,74,214,63,Texas,0,MIA,QB
Quintin Morris,26,45,74,252,63,Bowling Green St.,4,JAX,TE
Robert Beal Jr,26,51,76,250,63,Georgia,2,SF,LE
Ross Dwelley,30,82,77,235,63,San Diego,7,SF,TE
Ryan Van Demark,27,74,78,307,63,Connecticut,2,BUF,RT
Ryan Hayes,25,77,78,307,63,Michigan,2,MIA,LT
Sean McKeon,27,49,77,238,63,Michigan,5,IND,TE
Shaun Jolly,26,24,69,180,63,Appalach. St.,3,LAR,CB
Shilo Sanders,25,28,72,196,63,Colorado,0,TB,FS
